samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-14-0866	LRRK2	-	-	-	-
TCGA-12-1089	LRRK2	-	-	-	-
TCGA-12-0828	LRRK2	-	-	-	-
TCGA-28-2506	LRRK2	-	-	-	-
TCGA-12-1599	LRRK2	-	-	-	-
TCGA-19-0963	LRRK2	-	-	-	-
TCGA-12-5301	LRRK2	-	-	-	-
TCGA-06-0171	LRRK2	-	-	-	0.408
TCGA-08-0520	LRRK2	-	-	-	-
TCGA-06-5859	LRRK2	-	-	-	0.297
TCGA-06-2566	LRRK2	-	-	-	-
TCGA-02-0324	LRRK2	-	-	-	-
TCGA-12-3651	LRRK2	-	-	-	-
TCGA-27-2526	LRRK2	-	-	-	0.041
TCGA-06-0173	LRRK2	-	-	-	-
TCGA-06-0162	LRRK2	-	-	-	-
TCGA-06-0182	LRRK2	-	-	-	-
TCGA-06-0138	LRRK2	-	-	-	0.104
TCGA-06-0939	LRRK2	-	-	-	-
TCGA-32-4211	LRRK2	-	-	-	-
TCGA-12-0826	LRRK2	-	-	-	-
TCGA-02-0052	LRRK2	-	-	-	-
TCGA-06-0237	LRRK2	-	-	-	-
TCGA-06-2567	LRRK2	-	-	-	0.034
TCGA-06-0195	LRRK2	-	-	-	-
TCGA-19-1791	LRRK2	-	-	-	-
TCGA-27-2518	LRRK2	-	-	-	-
TCGA-06-5411	LRRK2	-	-	-	0.143
TCGA-32-1982	LRRK2	-	0	-	0.2
TCGA-06-0142	LRRK2	-	-	-	-
TCGA-26-1799	LRRK2	-	-	-	-
TCGA-08-0386	LRRK2	-	-	-	-0.058
TCGA-12-1598	LRRK2	-	-	-	-
TCGA-02-0083	LRRK2	-	-	-	-
TCGA-08-0349	LRRK2	-	-	-	-
TCGA-06-0133	LRRK2	-	-	-	-
TCGA-06-0179	LRRK2	-	-	-	-
TCGA-06-0240	LRRK2	-	-	-	-
TCGA-14-2555	LRRK2	-	-	-	-
TCGA-28-1752	LRRK2	-	-	-	-
TCGA-06-0132	LRRK2	-	-	-	0.083
TCGA-06-0649	LRRK2	-	-	-	0.195
TCGA-76-4927	LRRK2	-	-	-	0.138
TCGA-06-0749	LRRK2	-	-	-	0.079
TCGA-06-0213	LRRK2	-	-	-	-
TCGA-06-0882	LRRK2	-	-	-	0.125
TCGA-14-0812	LRRK2	-	-	-	-
TCGA-12-0773	LRRK2	-	-	-	-
TCGA-32-1980	LRRK2	-	-	-	0.059
TCGA-08-0389	LRRK2	-	-	-	-
TCGA-08-0380	LRRK2	-	-	-	-
TCGA-14-3476	LRRK2	-	-	-	-
TCGA-06-0167	LRRK2	-	-	-	-
TCGA-06-0178	LRRK2	-	-	-	0.603
TCGA-06-0648	LRRK2	-	-	-	-
TCGA-06-0646	LRRK2	-	-	-	0.411
TCGA-41-2575	LRRK2	-	-	-	-
TCGA-27-1836	LRRK2	-	-	-	-
TCGA-14-0813	LRRK2	-	-	-	-
TCGA-76-4934	LRRK2	-	-	-	-
TCGA-14-1825	LRRK2	-	-	-	0.333
TCGA-76-4925	LRRK2	-	-	-	0.021
TCGA-32-4210	LRRK2	-	-	-	-
TCGA-06-0241	LRRK2	-	-	-	-
TCGA-19-1390	LRRK2	-	-	-	0.943
TCGA-27-1830	LRRK2	-	-	-	0.256
TCGA-27-2521	LRRK2	-	-	-	0.824
TCGA-02-2483	LRRK2	-	-	-	1.345
TCGA-14-4157	LRRK2	-	-	-	-
TCGA-14-1401	LRRK2	-	-	-	-
TCGA-76-4935	LRRK2	-	-	-	-
TCGA-19-1387	LRRK2	-	-	-	-
TCGA-12-3650	LRRK2	-	-	-	0.474
TCGA-08-0353	LRRK2	-	-	-	-
TCGA-06-0745	LRRK2	-	-	-	0.289
TCGA-32-5222	LRRK2	-	-	-	0.218
TCGA-06-0216	LRRK2	-	-	-	-
TCGA-02-0048	LRRK2	-	-	-	-
TCGA-76-6191	LRRK2	-	-	-	-
TCGA-14-0865	LRRK2	-	-	-	-
TCGA-08-0359	LRRK2	-	-	-	-
TCGA-02-0446	LRRK2	-	-	-	-
TCGA-06-0410	LRRK2	-	-	-	-
TCGA-02-0024	LRRK2	-	-	-	-
TCGA-02-0014	LRRK2	-	-	-	-
TCGA-08-0347	LRRK2	-	-	-	-
TCGA-26-5134	LRRK2	-	-	-	1.014
TCGA-14-1455	LRRK2	-	-	-	-
TCGA-02-0440	LRRK2	-	-	-	-
TCGA-02-0047	LRRK2	-	-	-	0.658
TCGA-14-1795	LRRK2	-	-	-	-
TCGA-02-0104	LRRK2	-	-	-	-
TCGA-02-0281	LRRK2	-	-	-	-
TCGA-08-0517	LRRK2	-	-	-	-
TCGA-19-5956	LRRK2	-	-	-	-
TCGA-08-0348	LRRK2	-	-	-	-
TCGA-76-6285	LRRK2	-	-	-	-
TCGA-06-0413	LRRK2	-	-	-	-
TCGA-06-1801	LRRK2	-	-	-	-
TCGA-32-1976	LRRK2	-	-	-	-
TCGA-08-0345	LRRK2	-	-	-	-
TCGA-15-1449	LRRK2	-	-	-	-
TCGA-32-4208	LRRK2	-	-	-	-
TCGA-06-0174	LRRK2	-	-	-	0.172
TCGA-12-0616	LRRK2	-	-	-	0.4
TCGA-19-2624	LRRK2	-	-	-	0.331
TCGA-41-2571	LRRK2	-	-	-	-0.072
TCGA-06-0686	LRRK2	-	-	-	0.235
TCGA-12-1602	LRRK2	-	-	-	-
TCGA-06-0177	LRRK2	-	-	-	-
TCGA-19-0957	LRRK2	-	-	-	0.259
TCGA-26-5135	LRRK2	-	-	-	0.453
TCGA-02-0321	LRRK2	-	-	-	-
TCGA-02-0060	LRRK2	-	-	-	-
TCGA-14-1451	LRRK2	-	-	-	-
TCGA-12-0618	LRRK2	-	-	-	0.083
TCGA-12-3646	LRRK2	-	-	-	-
TCGA-06-0129	LRRK2	Mut	1	-	2.457
TCGA-02-0003	LRRK2	-	-	-	-
TCGA-14-1456	LRRK2	-	-	-	-
TCGA-06-2559	LRRK2	-	-	-	0.092
TCGA-16-0846	LRRK2	-	-	-	0.181
TCGA-32-2634	LRRK2	-	-	-	0.048
TCGA-06-0875	LRRK2	-	-	-	-
TCGA-06-2558	LRRK2	-	-	-	0.133
TCGA-06-2570	LRRK2	-	-	-	1.177
TCGA-41-5651	LRRK2	-	-	-	0.567
TCGA-06-5417	LRRK2	-	-	-	0.145
TCGA-26-5133	LRRK2	-	-	-	0.739
TCGA-06-0128	LRRK2	-	-	-	-
TCGA-19-2629	LRRK2	-	-	-	0.101
TCGA-15-1444	LRRK2	-	-	-	0.107
TCGA-06-6389	LRRK2	-	-	-	-
TCGA-26-1442	LRRK2	-	-	-	0.155
TCGA-06-0238	LRRK2	-	-	-	0.293
TCGA-02-0007	LRRK2	-	-	-	-
TCGA-02-0046	LRRK2	-	-	-	-
TCGA-14-1794	LRRK2	-	-	-	-
TCGA-12-1099	LRRK2	-	-	-	-
TCGA-06-1087	LRRK2	-	-	-	-
TCGA-06-0166	LRRK2	-	-	-	-
TCGA-76-6192	LRRK2	-	-	-	-
TCGA-12-1597	LRRK2	-	-	-	0.073
TCGA-41-2573	LRRK2	-	-	-	-
TCGA-28-2510	LRRK2	-	-	-	0.17
TCGA-02-0074	LRRK2	-	-	-	-
TCGA-19-0960	LRRK2	-	-	-	-
TCGA-02-0069	LRRK2	-	-	-	-
TCGA-16-0848	LRRK2	-	-	-	-
TCGA-08-0524	LRRK2	-	-	-	-
TCGA-14-3477	LRRK2	-	-	-	-
TCGA-08-0245	LRRK2	-	-	-	-
TCGA-02-0339	LRRK2	-	-	-	-
TCGA-06-6391	LRRK2	-	-	-	-
TCGA-16-0850	LRRK2	-	-	-	-
TCGA-08-0350	LRRK2	-	-	-	-
TCGA-28-1756	LRRK2	-	-	-	-
TCGA-76-4932	LRRK2	-	-	-	0.072
TCGA-02-0011	LRRK2	-	-	-	-
TCGA-06-0146	LRRK2	-	-	-	-
TCGA-02-0087	LRRK2	-	-	-	-
TCGA-19-1392	LRRK2	-	-	-	-
TCGA-06-1805	LRRK2	-	-	-	-
TCGA-28-1746	LRRK2	-	-	-	-
TCGA-19-5960	LRRK2	-	-	-	0.006
TCGA-02-0026	LRRK2	-	-	-	-
TCGA-06-0414	LRRK2	-	-	-	-
TCGA-02-0010	LRRK2	-	-	-	-
TCGA-08-0344	LRRK2	-	-	-	-
TCGA-08-0351	LRRK2	-	-	-	-
TCGA-02-0258	LRRK2	-	-	-	-
TCGA-14-1821	LRRK2	-	-	-	-
TCGA-32-1973	LRRK2	-	-	-	-
TCGA-02-2466	LRRK2	-	-	-	-
TCGA-14-1454	LRRK2	-	-	-	-
TCGA-16-0849	LRRK2	-	-	-	-
TCGA-12-0818	LRRK2	-	-	-	-
TCGA-06-5416	LRRK2	-	-	-	1.502
TCGA-02-0071	ANAPC1	-	-	-	-
TCGA-32-1978	ANAPC1	-	-	-	-
TCGA-06-0187	ANAPC1	-	-	-	-0.38
TCGA-06-0743	ANAPC1	-	-	-	-1.027
TCGA-06-2563	ANAPC1	Mut	1	-	-0.478
TCGA-06-0876	ANAPC1	-	-	-	-
TCGA-06-5408	ANAPC1	-	-	-	-0.202
TCGA-06-0744	ANAPC1	-	-	-	-0.669
TCGA-32-1991	ANAPC1	-	-	-	-
TCGA-19-5954	ANAPC1	-	-	-	-
TCGA-08-0357	ANAPC1	-	-	-	-
TCGA-08-0514	ANAPC1	-	-	-	-
TCGA-12-0692	ANAPC1	-	-	-	-
TCGA-28-5220	ANAPC1	-	-	-	-1.013
TCGA-76-4926	ANAPC1	-	-	-	-0.782
TCGA-76-4931	ANAPC1	-	-	-	-0.464
TCGA-06-2565	ANAPC1	-	-	-	-0.306
TCGA-16-1048	ANAPC1	-	-	-	-
TCGA-26-1439	ANAPC1	-	-	-	-
TCGA-06-0137	ANAPC1	-	-	-	-
TCGA-14-0786	ANAPC1	-	-	-	-
TCGA-06-0125	ANAPC1	-	-	-	-0.13
TCGA-81-5910	ANAPC1	-	-	-	-
TCGA-06-0211	ANAPC1	-	-	-	-0.259
TCGA-32-1979	ANAPC1	-	-	-	-
TCGA-15-0742	ANAPC1	-	-	-	-0.785
TCGA-06-0158	ANAPC1	-	-	-	-0.644
TCGA-14-0790	ANAPC1	-	-	-	-0.921
TCGA-06-0747	ANAPC1	Mut	1	-	-0.604
TCGA-27-2528	ANAPC1	-	-	-	-0.521
TCGA-12-3652	ANAPC1	-	-	-	-1.079
TCGA-28-1747	ANAPC1	-	-	-	-0.823
TCGA-32-2495	ANAPC1	-	-	-	-
TCGA-16-0861	ANAPC1	-	-	-	-
TCGA-02-0333	ANAPC1	-	-	-	-
TCGA-06-0148	ANAPC1	-	-	-	-
TCGA-19-5950	ANAPC1	-	-	-	-
TCGA-14-0787	ANAPC1	-	-	-	-0.97
TCGA-02-0043	ANAPC1	-	-	-	-
TCGA-02-0260	ANAPC1	-	-	-	-
TCGA-06-5415	ANAPC1	-	-	-	-0.817
TCGA-28-1749	ANAPC1	-	-	-	-
TCGA-28-1757	ANAPC1	-	-	-	-
TCGA-12-0780	ANAPC1	-	-	-	-
TCGA-12-5299	ANAPC1	-	-	-	-0.78
TCGA-02-0009	ANAPC1	-	-	-	-
TCGA-02-0422	ANAPC1	-	-	-	-
TCGA-02-0038	ANAPC1	-	-	-	-
TCGA-12-0615	ANAPC1	-	-	-	-
TCGA-32-4719	ANAPC1	-	-	-	-
TCGA-19-1786	ANAPC1	-	-	-	-
TCGA-19-5959	ANAPC1	-	-	-	-
TCGA-19-5952	ANAPC1	-	-	-	-
TCGA-27-1837	ANAPC1	-	-	-	-0.752
TCGA-19-2631	ANAPC1	-	-	-	-
TCGA-41-2572	ANAPC1	-	-	-	-0.94
TCGA-12-3653	ANAPC1	-	-	-	-0.292
TCGA-08-0358	ANAPC1	-	-	-	-
TCGA-19-2619	ANAPC1	-	-	-	-0.483
TCGA-27-1833	ANAPC1	-	-	-	-
TCGA-02-0317	ANAPC1	-	-	-	-
TCGA-06-0877	ANAPC1	-	-	-	-
TCGA-12-0688	ANAPC1	-	-	-	-
TCGA-19-5951	ANAPC1	-	-	-	-
TCGA-14-1453	ANAPC1	-	-	-	-
TCGA-06-0145	ANAPC1	-	-	-	-
TCGA-26-1443	ANAPC1	-	-	-	-
TCGA-87-5896	ANAPC1	-	-	-	-
TCGA-06-2564	ANAPC1	-	-	-	-0.296
TCGA-06-0126	ANAPC1	-	-	-	-
TCGA-27-2523	ANAPC1	-	-	-	-0.75
TCGA-28-2514	ANAPC1	-	-	-	-0.696
TCGA-06-5414	ANAPC1	-	-	-	-0.536
TCGA-02-0290	ANAPC1	-	-	-	-
TCGA-12-0657	ANAPC1	-	-	-	-
TCGA-08-0531	ANAPC1	-	-	-	-
TCGA-12-0819	ANAPC1	-	-	-	-
TCGA-16-1055	ANAPC1	-	-	-	-
TCGA-06-0127	ANAPC1	-	-	-	-
TCGA-02-0023	ANAPC1	-	-	-	-
TCGA-16-1047	ANAPC1	-	-	-	-
TCGA-08-0375	ANAPC1	-	-	-	-
TCGA-19-1386	ANAPC1	-	-	-	-
TCGA-08-0355	ANAPC1	-	-	-	-
TCGA-02-0430	ANAPC1	-	-	-	-
TCGA-15-1446	ANAPC1	-	-	-	-
TCGA-08-0525	ANAPC1	-	-	-	-
TCGA-26-1440	ANAPC1	-	-	-	-
TCGA-19-1789	ANAPC1	-	-	-	-
TCGA-12-1094	ANAPC1	-	-	-	-
TCGA-08-0518	ANAPC1	-	-	-	-
TCGA-08-0354	ANAPC1	-	-	-	-
TCGA-19-0964	ANAPC1	-	-	-	-
TCGA-14-1402	ANAPC1	-	-	-	-0.946
TCGA-08-0244	ANAPC1	-	-	-	-
TCGA-16-1062	ANAPC1	-	-	-	-
TCGA-12-3648	ANAPC1	-	-	-	-
TCGA-28-1755	ANAPC1	-	-	-	-
TCGA-02-0016	ANAPC1	-	-	-	-
TCGA-08-0529	ANAPC1	-	-	-	-
TCGA-08-0246	ANAPC1	-	-	-	-
TCGA-02-0289	ANAPC1	-	-	-	-
TCGA-02-0285	ANAPC1	-	-	-	-
TCGA-02-0068	ANAPC1	-	-	-	-
TCGA-06-0879	ANAPC1	-	-	-	-
TCGA-02-0015	ANAPC1	-	-	-	-
TCGA-02-0027	ANAPC1	-	-	-	-
TCGA-28-6450	ANAPC1	-	-	-	-
TCGA-19-5958	ANAPC1	-	-	-	-
TCGA-16-1056	ANAPC1	-	-	-	-
TCGA-02-0037	ANAPC1	-	-	-	-
TCGA-12-1091	ANAPC1	-	-	-	-
TCGA-12-0703	ANAPC1	-	-	-	-
TCGA-08-0521	ANAPC1	-	-	-	-
TCGA-12-1098	ANAPC1	-	-	-	-
TCGA-32-2638	ANAPC1	-	-	-	-0.636
TCGA-06-5856	ANAPC1	-	-	-	-0.579
TCGA-26-5132	ANAPC1	-	-	-	-0.66
TCGA-02-0102	ANAPC1	-	-	-	-
TCGA-06-6390	ANAPC1	-	-	-	-
TCGA-02-2485	ANAPC1	-	-	-	-0.637
TCGA-32-1970	ANAPC1	-	-	-	-0.405
TCGA-19-2625	ANAPC1	-	-	-	-1.129
TCGA-27-1835	ANAPC1	-	-	-	-0.794
TCGA-28-5219	ANAPC1	-	-	-	-
TCGA-06-0157	ANAPC1	-	-	-	-0.597
TCGA-19-2621	ANAPC1	-	-	-	-
TCGA-32-1977	ANAPC1	-	-	-	-
TCGA-06-0402	ANAPC1	-	-	-	-
TCGA-12-1600	ANAPC1	-	-	-	-
TCGA-02-0021	ANAPC1	-	-	-	-
TCGA-02-0269	ANAPC1	-	-	-	-
TCGA-08-0356	ANAPC1	-	-	-	-
TCGA-06-1804	ANAPC1	-	-	-	-0.071
TCGA-12-0820	ANAPC1	-	-	-	-
TCGA-76-4928	ANAPC1	-	-	-	-0.599
TCGA-02-0266	ANAPC1	-	-	-	-
TCGA-19-4068	ANAPC1	-	-	-	-
TCGA-12-0656	ANAPC1	-	-	-	-
TCGA-02-0070	ANAPC1	-	-	-	-
TCGA-08-0516	ANAPC1	-	-	-	-
TCGA-06-0152	ANAPC1	-	-	-	-0.42
TCGA-06-0155	ANAPC1	-	-	-	-
TCGA-06-0210	ANAPC1	-	-	-	-0.566
TCGA-28-1753	ANAPC1	-	-	-	-0.687
TCGA-06-0644	ANAPC1	-	-	-	-0.358
TCGA-28-5216	ANAPC1	-	-	-	-0.559
TCGA-06-0154	ANAPC1	-	-	-	-
TCGA-06-0750	ANAPC1	-	-	-	-0.979
TCGA-06-0412	ANAPC1	-	-	-	-
TCGA-32-4213	ANAPC1	-	-	-	-1.222
TCGA-06-0143	ANAPC1	-	-	-	-
TCGA-26-5139	ANAPC1	-	-	-	-0.756
TCGA-16-1045	ANAPC1	-	-	-	-0.386
TCGA-28-5209	ANAPC1	-	-	-	-0.107
TCGA-14-1823	ANAPC1	-	-	-	-1.038
TCGA-06-0878	ANAPC1	-	-	-	-0.871
TCGA-14-1452	ANAPC1	-	-	-	-
TCGA-12-0778	ANAPC1	-	-	-	-
TCGA-02-0064	ANAPC1	-	-	-	-
TCGA-06-0124	ANAPC1	-	-	-	-
TCGA-02-2486	ANAPC1	-	-	-	-1.09
TCGA-02-0106	ANAPC1	-	-	-	-
TCGA-28-5208	ANAPC1	-	-	-	-0.556
TCGA-32-2494	ANAPC1	-	-	-	-
TCGA-41-3393	ANAPC1	-	-	-	-
TCGA-06-0122	ANAPC1	-	-	-	-
TCGA-02-0116	ANAPC1	-	-	-	-
TCGA-16-1060	ANAPC1	-	-	-	-
TCGA-32-2615	ANAPC1	-	-	-	-0.528
TCGA-06-2561	ANAPC1	-	-	-	-0.547
TCGA-06-5418	ANAPC1	-	-	-	-0.402
TCGA-14-1396	ANAPC1	-	-	-	-
TCGA-06-0175	ANAPC1	-	-	-	-
TCGA-27-2524	ANAPC1	-	-	-	-1.041
TCGA-06-1802	ANAPC1	-	-	-	-
TCGA-06-2562	ANAPC1	-	-	-	-0.346
TCGA-08-0510	ANAPC1	-	-	-	-
TCGA-12-1095	ANAPC1	-	-	-	-
TCGA-12-0620	ANAPC1	-	-	-	-
TCGA-06-1086	ANAPC1	-	-	-	-
TCGA-02-0051	ANAPC1	-	-	-	-
TCGA-19-0962	ANAPC1	-	-	-	-
TCGA-28-1750	ANAPC1	-	-	-	-
TCGA-02-0086	ANAPC1	-	-	-	-
TCGA-06-0397	ANAPC1	-	-	-	-
TCGA-06-2557	ANAPC1	-	-	-	-0.803
TCGA-28-5214	ANAPC1	-	-	-	-
TCGA-06-0140	ANAPC1	-	-	-	-
TCGA-02-0006	ANAPC1	-	-	-	-
TCGA-02-0099	ANAPC1	-	-	-	-
TCGA-26-1438	ANAPC1	-	-	-	-
TCGA-02-0330	ANAPC1	-	-	-	-
TCGA-12-0772	ANAPC1	-	-	-	-
TCGA-02-0039	ANAPC1	-	-	-	-
TCGA-02-0337	ANAPC1	-	-	-	-
TCGA-28-5207	ANAPC1	-	-	-	-0.605
TCGA-27-1838	ANAPC1	-	-	-	-
TCGA-12-0619	ANAPC1	-	-	-	-0.758
TCGA-14-1034	ANAPC1	-	-	-	-0.545
TCGA-06-0184	ANAPC1	-	-	-	-0.957
TCGA-06-0190	ANAPC1	-	-	-	-0.637
TCGA-27-2519	ANAPC1	-	-	-	-0.875
TCGA-02-0055	ANAPC1	-	-	-	-0.727
TCGA-76-6193	ANAPC1	-	-	-	-
TCGA-28-2509	ANAPC1	-	-	-	-0.608
TCGA-02-0033	ANAPC1	-	-	-	-
TCGA-32-2491	ANAPC1	-	-	-	-
TCGA-26-5136	ANAPC1	-	-	-	-1.131
TCGA-19-2623	ANAPC1	-	-	-	-
TCGA-06-0130	ANAPC1	-	-	-	-0.878
TCGA-14-0871	ANAPC1	-	-	-	4.478
TCGA-06-0189	ANAPC1	-	-	-	-
TCGA-28-5215	ANAPC1	-	-	-	-0.452
TCGA-06-2569	ANAPC1	-	-	-	0.163
TCGA-32-2632	ANAPC1	-	-	-	-0.97
TCGA-14-1037	ANAPC1	-	-	-	-
TCGA-02-2470	ANAPC1	-	-	-	-
TCGA-06-0149	ANAPC1	-	-	-	-
TCGA-12-1092	ANAPC1	-	-	-	-
TCGA-12-0775	ANAPC1	-	-	-	-
TCGA-06-0881	ANAPC1	-	-	-	-
TCGA-14-0789	ANAPC1	-	-	-	-0.638
TCGA-76-6282	ANAPC1	-	-	-	-
TCGA-06-0650	ANAPC1	-	-	-	-
TCGA-28-2513	ANAPC1	-	-	-	-0.908
TCGA-12-0829	ANAPC1	-	-	-	-
TCGA-32-2616	ANAPC1	-	-	-	-0.65
TCGA-27-1832	ANAPC1	-	-	-	-1.236
TCGA-06-0645	ANAPC1	-	-	-	-0.776
TCGA-28-2501	ANAPC1	-	-	-	-
TCGA-06-0169	ANAPC1	-	-	-	-
TCGA-14-0736	ANAPC1	-	-	-	-1.361
TCGA-19-1388	ANAPC1	-	-	-	-
TCGA-12-0776	ANAPC1	-	-	-	-
TCGA-08-0390	ANAPC1	-	-	-	-
TCGA-06-0194	ANAPC1	-	-	-	-
TCGA-06-0409	ANAPC1	-	-	-	-
TCGA-14-0783	ANAPC1	-	-	-	-
TCGA-08-0352	ANAPC1	-	-	-	-
TCGA-19-1790	ANAPC1	-	-	-	-
TCGA-28-5213	ANAPC1	-	-	-	-1.117
TCGA-06-0192	ANAPC1	-	-	-	-
TCGA-41-3915	ANAPC1	-	-	-	-0.884
TCGA-41-4097	ANAPC1	-	-	-	-0.545
TCGA-28-2502	ANAPC1	-	-	-	-
TCGA-06-5412	ANAPC1	-	-	-	-0.924
TCGA-19-5955	ANAPC1	-	-	-	-
TCGA-06-0168	ANAPC1	-	-	-	-1.162
TCGA-14-0781	ANAPC1	-	-	-	-1.108
TCGA-02-0079	ANAPC1	-	-	-	-
TCGA-12-1096	ANAPC1	-	-	-	-
TCGA-19-5947	ANAPC1	-	-	-	-
TCGA-27-2527	ANAPC1	-	-	-	-
TCGA-06-0206	ANAPC1	-	-	-	-
TCGA-06-5410	ANAPC1	-	-	-	-0.902
TCGA-32-1986	ANAPC1	-	-	-	-
TCGA-32-2498	ANAPC1	-	-	-	-
TCGA-06-0141	ANAPC1	-	-	-	-0.972
TCGA-28-5218	ANAPC1	-	-	-	0.293
TCGA-32-4209	ANAPC1	-	-	-	-
TCGA-08-0392	ANAPC1	-	-	-	-
TCGA-08-0346	ANAPC1	-	-	-	-
TCGA-12-0827	ANAPC1	-	-	-	-
TCGA-02-0332	ANAPC1	-	-	-	-
TCGA-12-1088	ANAPC1	-	-	-	-
TCGA-12-1090	ANAPC1	-	-	-	-
TCGA-02-0059	ANAPC1	-	-	-	-
TCGA-02-0025	ANAPC1	-	-	-	-
TCGA-19-1389	ANAPC1	-	-	-	-1.057
TCGA-06-0139	ANAPC1	-	-	-	-
TCGA-06-0176	ANAPC1	-	-	-	-
TCGA-06-1800	ANAPC1	-	-	-	-
TCGA-06-5858	ANAPC1	-	-	-	-0.299
TCGA-19-1787	ANAPC1	-	-	-	-0.725
TCGA-06-0214	ANAPC1	-	-	-	-
TCGA-12-0670	ANAPC1	-	-	-	-
TCGA-14-0817	ANAPC1	-	-	-	-0.906
TCGA-06-0221	ANAPC1	-	-	-	0.271
TCGA-06-0188	ANAPC1	-	-	-	-
TCGA-76-4929	ANAPC1	-	-	-	-0.286
TCGA-14-1459	ANAPC1	-	-	-	-
TCGA-27-1834	ANAPC1	-	-	-	-0.649
TCGA-12-0821	ANAPC1	-	-	-	-0.782
TCGA-19-2620	ANAPC1	-	-	-	-0.938
TCGA-06-0185	ANAPC1	-	-	-	-
TCGA-14-1829	ANAPC1	-	-	-	-1.245
TCGA-27-1831	ANAPC1	-	-	-	-1.256
TCGA-06-5413	ANAPC1	-	-	-	-0.828
TCGA-14-2554	ANAPC1	-	-	-	-1.075
TCGA-12-5295	ANAPC1	-	-	-	-1.119
TCGA-06-0208	ANAPC1	-	-	-	-
TCGA-02-0451	ANAPC1	-	-	-	-
TCGA-12-0707	ANAPC1	-	-	-	-
TCGA-12-1097	ANAPC1	-	-	-	-
TCGA-14-1827	ANAPC1	-	-	-	-
TCGA-02-0089	ANAPC1	-	-	-	-
TCGA-12-3649	ANAPC1	-	-	-	-
TCGA-41-3392	ANAPC1	-	-	-	-
TCGA-06-0219	ANAPC1	-	-	-	-1.171
TCGA-16-1063	ANAPC1	-	-	-	-
TCGA-28-5204	ANAPC1	-	-	-	-0.515
TCGA-14-0866	ANAPC1	-	-	-	-
TCGA-12-1089	ANAPC1	-	-	-	-
TCGA-12-0828	ANAPC1	-	-	-	-
TCGA-28-2506	ANAPC1	-	-	-	-
TCGA-12-1599	ANAPC1	-	-	-	-
TCGA-19-0963	ANAPC1	-	-	-	-
TCGA-12-5301	ANAPC1	-	-	-	-
TCGA-06-0171	ANAPC1	-	-	-	-0.551
TCGA-08-0520	ANAPC1	-	-	-	-
TCGA-06-5859	ANAPC1	-	-	-	-0.605
TCGA-06-2566	ANAPC1	-	-	-	-
TCGA-02-0324	ANAPC1	-	-	-	-
TCGA-12-3651	ANAPC1	-	-	-	-
TCGA-27-2526	ANAPC1	-	-	-	-1.3
TCGA-06-0173	ANAPC1	-	-	-	-
TCGA-06-0162	ANAPC1	-	-	-	-
TCGA-06-0182	ANAPC1	-	-	-	-
TCGA-06-0138	ANAPC1	-	-	-	-1.187
TCGA-06-0939	ANAPC1	-	-	-	-
TCGA-32-4211	ANAPC1	-	-	-	-
TCGA-12-0826	ANAPC1	-	-	-	-
TCGA-02-0052	ANAPC1	-	-	-	-
TCGA-06-0237	ANAPC1	-	-	-	-
TCGA-06-2567	ANAPC1	-	-	-	-0.572
TCGA-06-0195	ANAPC1	-	-	-	-
TCGA-19-1791	ANAPC1	-	-	-	-
TCGA-27-2518	ANAPC1	-	-	-	-
TCGA-06-5411	ANAPC1	-	-	-	-0.91
TCGA-32-1982	ANAPC1	-	-	-	-1.104
TCGA-06-0142	ANAPC1	-	-	-	-
TCGA-26-1799	ANAPC1	-	-	-	-
TCGA-08-0386	ANAPC1	-	-	-	0.043
TCGA-12-1598	ANAPC1	-	-	-	-
TCGA-02-0083	ANAPC1	-	-	-	-
TCGA-08-0349	ANAPC1	-	-	-	-
TCGA-06-0133	ANAPC1	-	-	-	-
TCGA-06-0179	ANAPC1	-	-	-	-
TCGA-06-0240	ANAPC1	-	-	-	-
TCGA-14-2555	ANAPC1	-	-	-	-
TCGA-28-1752	ANAPC1	-	-	-	-
TCGA-06-0132	ANAPC1	-	-	-	-1.063
TCGA-06-0649	ANAPC1	-	-	-	-0.949
TCGA-76-4927	ANAPC1	-	-	-	-0.972
TCGA-06-0749	ANAPC1	-	-	-	-1.357
TCGA-06-0213	ANAPC1	-	-	-	-
TCGA-06-0882	ANAPC1	-	-	-	-0.753
TCGA-14-0812	ANAPC1	-	-	-	-
TCGA-12-0773	ANAPC1	-	-	-	-
TCGA-32-1980	ANAPC1	-	-	-	-0.825
TCGA-08-0389	ANAPC1	-	-	-	-
TCGA-08-0380	ANAPC1	-	-	-	-
TCGA-14-3476	ANAPC1	-	-	-	-
TCGA-06-0167	ANAPC1	-	-	-	-
TCGA-06-0178	ANAPC1	-	-	-	-1.111
TCGA-06-0648	ANAPC1	-	-	-	-
TCGA-06-0646	ANAPC1	-	-	-	-0.55
TCGA-41-2575	ANAPC1	-	-	-	-
TCGA-27-1836	ANAPC1	-	-	-	-
TCGA-14-0813	ANAPC1	-	-	-	-
TCGA-76-4934	ANAPC1	-	-	-	-
TCGA-14-1825	ANAPC1	-	-	-	-0.985
TCGA-76-4925	ANAPC1	-	-	-	-0.05
TCGA-32-4210	ANAPC1	-	-	-	-
TCGA-06-0241	ANAPC1	-	-	-	-
TCGA-19-1390	ANAPC1	-	-	-	-0.264
TCGA-27-1830	ANAPC1	-	-	-	-0.349
